relation,display_relation,x_id,x_type,x_name,x_source,y_id,y_type,y_name,y_source
drug_drug,synergistic interaction,DB00367,drug,Levonorgestrel,DrugBank,DB00396,drug,Progesterone,DrugBank
drug_drug,synergistic interaction,DB00412,drug,Rosiglitazone,DrugBank,DB00396,drug,Progesterone,DrugBank
drug_drug,synergistic interaction,DB00413,drug,Pramipexole,DrugBank,DB00396,drug,Progesterone,DrugBank
drug_drug,synergistic interaction,DB00458,drug,Imipramine,DrugBank,DB00396,drug,Progesterone,DrugBank
drug_drug,synergistic interaction,DB00564,drug,Carbamazepine,DrugBank,DB00396,drug,Progesterone,DrugBank
drug_drug,synergistic interaction,DB00571,drug,Propranolol,DrugBank,DB00396,drug,Progesterone,DrugBank
drug_drug,synergistic interaction,DB00574,drug,Fenfluramine,DrugBank,DB00396,drug,Progesterone,DrugBank
drug_drug,synergistic interaction,DB00603,drug,Medroxyprogesterone acetate,DrugBank,DB00396,drug,Progesterone,DrugBank
drug_drug,synergistic interaction,DB00623,drug,Fluphenazine,DrugBank,DB00396,drug,Progesterone,DrugBank
drug_drug,synergistic interaction,DB00717,drug,Norethisterone,DrugBank,DB00396,drug,Progesterone,DrugBank
drug_drug,synergistic interaction,DB00792,drug,Tripelennamine,DrugBank,DB00396,drug,Progesterone,DrugBank
drug_drug,synergistic interaction,DB00845,drug,Clofazimine,DrugBank,DB00396,drug,Progesterone,DrugBank
drug_drug,synergistic interaction,DB00872,drug,Conivaptan,DrugBank,DB00396,drug,Progesterone,DrugBank
drug_drug,synergistic interaction,DB00891,drug,Sulfapyridine,DrugBank,DB00396,drug,Progesterone,DrugBank
drug_drug,synergistic interaction,DB00973,drug,Ezetimibe,DrugBank,DB00396,drug,Progesterone,DrugBank
drug_drug,synergistic interaction,DB00976,drug,Telithromycin,DrugBank,DB00396,drug,Progesterone,DrugBank
drug_drug,synergistic interaction,DB01024,drug,Mycophenolic acid,DrugBank,DB00396,drug,Progesterone,DrugBank
drug_drug,synergistic interaction,DB01036,drug,Tolterodine,DrugBank,DB00396,drug,Progesterone,DrugBank
drug_drug,synergistic interaction,DB01087,drug,Primaquine,DrugBank,DB00396,drug,Progesterone,DrugBank
drug_drug,synergistic interaction,DB01124,drug,Tolbutamide,DrugBank,DB00396,drug,Progesterone,DrugBank
drug_drug,synergistic interaction,DB01184,drug,Domperidone,DrugBank,DB00396,drug,Progesterone,DrugBank
drug_drug,synergistic interaction,DB01229,drug,Paclitaxel,DrugBank,DB00396,drug,Progesterone,DrugBank
drug_drug,synergistic interaction,DB01285,drug,Corticotropin,DrugBank,DB00396,drug,Progesterone,DrugBank
drug_drug,synergistic interaction,DB01381,drug,Ginkgo biloba,DrugBank,DB00396,drug,Progesterone,DrugBank
drug_drug,synergistic interaction,DB01388,drug,Mibefradil,DrugBank,DB00396,drug,Progesterone,DrugBank
drug_drug,synergistic interaction,DB04829,drug,Lysergic acid diethylamide,DrugBank,DB00396,drug,Progesterone,DrugBank
drug_drug,synergistic interaction,DB04846,drug,Celiprolol,DrugBank,DB00396,drug,Progesterone,DrugBank
drug_drug,synergistic interaction,DB04948,drug,Lofexidine,DrugBank,DB00396,drug,Progesterone,DrugBank
drug_drug,synergistic interaction,DB05239,drug,Cobimetinib,DrugBank,DB00396,drug,Progesterone,DrugBank
drug_drug,synergistic interaction,DB06414,drug,Etravirine,DrugBank,DB00396,drug,Progesterone,DrugBank
drug_drug,synergistic interaction,DB08816,drug,Ticagrelor,DrugBank,DB00396,drug,Progesterone,DrugBank
drug_drug,synergistic interaction,DB08862,drug,Cholecystokinin,DrugBank,DB00396,drug,Progesterone,DrugBank
drug_drug,synergistic interaction,DB08970,drug,Fluprednidene,DrugBank,DB00396,drug,Progesterone,DrugBank
drug_drug,synergistic interaction,DB09029,drug,Secukinumab,DrugBank,DB00396,drug,Progesterone,DrugBank
drug_drug,synergistic interaction,DB09241,drug,Methylene blue,DrugBank,DB00396,drug,Progesterone,DrugBank
drug_drug,synergistic interaction,DB09343,drug,Tipiracil,DrugBank,DB00396,drug,Progesterone,DrugBank
drug_drug,synergistic interaction,DB11154,drug,Zinc citrate,DrugBank,DB00396,drug,Progesterone,DrugBank
drug_drug,synergistic interaction,DB11529,drug,Melengestrol,DrugBank,DB00396,drug,Progesterone,DrugBank
drug_drug,synergistic interaction,DB11574,drug,Elbasvir,DrugBank,DB00396,drug,Progesterone,DrugBank
drug_drug,synergistic interaction,DB11770,drug,Talinolol,DrugBank,DB00396,drug,Progesterone,DrugBank
drug_drug,synergistic interaction,DB12412,drug,Gemigliptin,DrugBank,DB00396,drug,Progesterone,DrugBank
drug_drug,synergistic interaction,DB00016,drug,Erythropoietin,DrugBank,DB00603,drug,Medroxyprogesterone acetate,DrugBank
drug_drug,synergistic interaction,DB00055,drug,Drotrecogin alfa,DrugBank,DB00603,drug,Medroxyprogesterone acetate,DrugBank
drug_drug,synergistic interaction,DB00200,drug,Hydroxocobalamin,DrugBank,DB00603,drug,Medroxyprogesterone acetate,DrugBank
drug_drug,synergistic interaction,DB00208,drug,Ticlopidine,DrugBank,DB00603,drug,Medroxyprogesterone acetate,DrugBank
drug_drug,synergistic interaction,DB00237,drug,Butabarbital,DrugBank,DB00603,drug,Medroxyprogesterone acetate,DrugBank
drug_drug,synergistic interaction,DB00250,drug,Dapsone,DrugBank,DB00603,drug,Medroxyprogesterone acetate,DrugBank
drug_drug,synergistic interaction,DB00262,drug,Carmustine,DrugBank,DB00603,drug,Medroxyprogesterone acetate,DrugBank
drug_drug,synergistic interaction,DB00338,drug,Omeprazole,DrugBank,DB00603,drug,Medroxyprogesterone acetate,DrugBank
drug_drug,synergistic interaction,DB00363,drug,Clozapine,DrugBank,DB00603,drug,Medroxyprogesterone acetate,DrugBank
drug_drug,synergistic interaction,DB00367,drug,Levonorgestrel,DrugBank,DB00603,drug,Medroxyprogesterone acetate,DrugBank
drug_drug,synergistic interaction,DB00396,drug,Progesterone,DrugBank,DB00603,drug,Medroxyprogesterone acetate,DrugBank
drug_drug,synergistic interaction,DB00412,drug,Rosiglitazone,DrugBank,DB00603,drug,Medroxyprogesterone acetate,DrugBank
drug_drug,synergistic interaction,DB00413,drug,Pramipexole,DrugBank,DB00603,drug,Medroxyprogesterone acetate,DrugBank
drug_drug,synergistic interaction,DB00458,drug,Imipramine,DrugBank,DB00603,drug,Medroxyprogesterone acetate,DrugBank
drug_drug,synergistic interaction,DB00512,drug,Vancomycin,DrugBank,DB00603,drug,Medroxyprogesterone acetate,DrugBank
drug_drug,synergistic interaction,DB00564,drug,Carbamazepine,DrugBank,DB00603,drug,Medroxyprogesterone acetate,DrugBank
drug_drug,synergistic interaction,DB00571,drug,Propranolol,DrugBank,DB00603,drug,Medroxyprogesterone acetate,DrugBank
drug_drug,synergistic interaction,DB00717,drug,Norethisterone,DrugBank,DB00603,drug,Medroxyprogesterone acetate,DrugBank
drug_drug,synergistic interaction,DB00760,drug,Meropenem,DrugBank,DB00603,drug,Medroxyprogesterone acetate,DrugBank
drug_drug,synergistic interaction,DB00872,drug,Conivaptan,DrugBank,DB00603,drug,Medroxyprogesterone acetate,DrugBank
drug_drug,synergistic interaction,DB01014,drug,Balsalazide,DrugBank,DB00603,drug,Medroxyprogesterone acetate,DrugBank
drug_drug,synergistic interaction,DB01024,drug,Mycophenolic acid,DrugBank,DB00603,drug,Medroxyprogesterone acetate,DrugBank
drug_drug,synergistic interaction,DB01036,drug,Tolterodine,DrugBank,DB00603,drug,Medroxyprogesterone acetate,DrugBank
drug_drug,synergistic interaction,DB01124,drug,Tolbutamide,DrugBank,DB00603,drug,Medroxyprogesterone acetate,DrugBank
drug_drug,synergistic interaction,DB01184,drug,Domperidone,DrugBank,DB00603,drug,Medroxyprogesterone acetate,DrugBank
drug_drug,synergistic interaction,DB01229,drug,Paclitaxel,DrugBank,DB00603,drug,Medroxyprogesterone acetate,DrugBank
drug_drug,synergistic interaction,DB01285,drug,Corticotropin,DrugBank,DB00603,drug,Medroxyprogesterone acetate,DrugBank
drug_drug,synergistic interaction,DB01421,drug,Paromomycin,DrugBank,DB00603,drug,Medroxyprogesterone acetate,DrugBank
drug_drug,synergistic interaction,DB01550,drug,Fenproporex,DrugBank,DB00603,drug,Medroxyprogesterone acetate,DrugBank
drug_drug,synergistic interaction,DB04948,drug,Lofexidine,DrugBank,DB00603,drug,Medroxyprogesterone acetate,DrugBank
drug_drug,synergistic interaction,DB05239,drug,Cobimetinib,DrugBank,DB00603,drug,Medroxyprogesterone acetate,DrugBank
drug_drug,synergistic interaction,DB06414,drug,Etravirine,DrugBank,DB00603,drug,Medroxyprogesterone acetate,DrugBank
drug_drug,synergistic interaction,DB06815,drug,Pyrithione,DrugBank,DB00603,drug,Medroxyprogesterone acetate,DrugBank
drug_drug,synergistic interaction,DB08797,drug,Salicylamide,DrugBank,DB00603,drug,Medroxyprogesterone acetate,DrugBank
drug_drug,synergistic interaction,DB08816,drug,Ticagrelor,DrugBank,DB00603,drug,Medroxyprogesterone acetate,DrugBank
drug_drug,synergistic interaction,DB08970,drug,Fluprednidene,DrugBank,DB00603,drug,Medroxyprogesterone acetate,DrugBank
drug_drug,synergistic interaction,DB08984,drug,Etofenamate,DrugBank,DB00603,drug,Medroxyprogesterone acetate,DrugBank
drug_drug,synergistic interaction,DB09214,drug,Dexketoprofen,DrugBank,DB00603,drug,Medroxyprogesterone acetate,DrugBank
drug_drug,synergistic interaction,DB09216,drug,Tolfenamic acid,DrugBank,DB00603,drug,Medroxyprogesterone acetate,DrugBank
drug_drug,synergistic interaction,DB09241,drug,Methylene blue,DrugBank,DB00603,drug,Medroxyprogesterone acetate,DrugBank
drug_drug,synergistic interaction,DB09285,drug,Morniflumate,DrugBank,DB00603,drug,Medroxyprogesterone acetate,DrugBank
drug_drug,synergistic interaction,DB09329,drug,"Antihemophilic Factor (Recombinant), PEGylated",DrugBank,DB00603,drug,Medroxyprogesterone acetate,DrugBank
drug_drug,synergistic interaction,DB11090,drug,Potassium nitrate,DrugBank,DB00603,drug,Medroxyprogesterone acetate,DrugBank
drug_drug,synergistic interaction,DB11154,drug,Zinc citrate,DrugBank,DB00603,drug,Medroxyprogesterone acetate,DrugBank
drug_drug,synergistic interaction,DB11364,drug,Pidotimod,DrugBank,DB00603,drug,Medroxyprogesterone acetate,DrugBank
drug_drug,synergistic interaction,DB11529,drug,Melengestrol,DrugBank,DB00603,drug,Medroxyprogesterone acetate,DrugBank
drug_drug,synergistic interaction,DB12112,drug,Zuretinol acetate,DrugBank,DB00603,drug,Medroxyprogesterone acetate,DrugBank
drug_drug,synergistic interaction,DB12412,drug,Gemigliptin,DrugBank,DB00603,drug,Medroxyprogesterone acetate,DrugBank
drug_drug,synergistic interaction,DB12615,drug,Plazomicin,DrugBank,DB00603,drug,Medroxyprogesterone acetate,DrugBank
drug_drug,synergistic interaction,DB12670,drug,Rolofylline,DrugBank,DB00603,drug,Medroxyprogesterone acetate,DrugBank
drug_drug,synergistic interaction,DB13504,drug,Cefetamet,DrugBank,DB00603,drug,Medroxyprogesterone acetate,DrugBank
drug_drug,synergistic interaction,DB00055,drug,Drotrecogin alfa,DrugBank,DB00717,drug,Norethisterone,DrugBank
drug_drug,synergistic interaction,DB00208,drug,Ticlopidine,DrugBank,DB00717,drug,Norethisterone,DrugBank
drug_drug,synergistic interaction,DB00250,drug,Dapsone,DrugBank,DB00717,drug,Norethisterone,DrugBank
drug_drug,synergistic interaction,DB00338,drug,Omeprazole,DrugBank,DB00717,drug,Norethisterone,DrugBank
drug_drug,synergistic interaction,DB00363,drug,Clozapine,DrugBank,DB00717,drug,Norethisterone,DrugBank
drug_drug,synergistic interaction,DB00367,drug,Levonorgestrel,DrugBank,DB00717,drug,Norethisterone,DrugBank
drug_drug,synergistic interaction,DB00396,drug,Progesterone,DrugBank,DB00717,drug,Norethisterone,DrugBank
drug_drug,synergistic interaction,DB00412,drug,Rosiglitazone,DrugBank,DB00717,drug,Norethisterone,DrugBank
drug_drug,synergistic interaction,DB00458,drug,Imipramine,DrugBank,DB00717,drug,Norethisterone,DrugBank
drug_drug,synergistic interaction,DB00564,drug,Carbamazepine,DrugBank,DB00717,drug,Norethisterone,DrugBank
drug_drug,synergistic interaction,DB00571,drug,Propranolol,DrugBank,DB00717,drug,Norethisterone,DrugBank
drug_drug,synergistic interaction,DB00603,drug,Medroxyprogesterone acetate,DrugBank,DB00717,drug,Norethisterone,DrugBank
drug_drug,synergistic interaction,DB00845,drug,Clofazimine,DrugBank,DB00717,drug,Norethisterone,DrugBank
drug_drug,synergistic interaction,DB00872,drug,Conivaptan,DrugBank,DB00717,drug,Norethisterone,DrugBank
drug_drug,synergistic interaction,DB00976,drug,Telithromycin,DrugBank,DB00717,drug,Norethisterone,DrugBank
drug_drug,synergistic interaction,DB01024,drug,Mycophenolic acid,DrugBank,DB00717,drug,Norethisterone,DrugBank
drug_drug,synergistic interaction,DB01087,drug,Primaquine,DrugBank,DB00717,drug,Norethisterone,DrugBank
drug_drug,synergistic interaction,DB01124,drug,Tolbutamide,DrugBank,DB00717,drug,Norethisterone,DrugBank
drug_drug,synergistic interaction,DB01184,drug,Domperidone,DrugBank,DB00717,drug,Norethisterone,DrugBank
drug_drug,synergistic interaction,DB01229,drug,Paclitaxel,DrugBank,DB00717,drug,Norethisterone,DrugBank
drug_drug,synergistic interaction,DB01285,drug,Corticotropin,DrugBank,DB00717,drug,Norethisterone,DrugBank
drug_drug,synergistic interaction,DB01388,drug,Mibefradil,DrugBank,DB00717,drug,Norethisterone,DrugBank
drug_drug,synergistic interaction,DB05239,drug,Cobimetinib,DrugBank,DB00717,drug,Norethisterone,DrugBank
drug_drug,synergistic interaction,DB06414,drug,Etravirine,DrugBank,DB00717,drug,Norethisterone,DrugBank
drug_drug,synergistic interaction,DB06587,drug,Mitemcinal,DrugBank,DB00717,drug,Norethisterone,DrugBank
drug_drug,synergistic interaction,DB08816,drug,Ticagrelor,DrugBank,DB00717,drug,Norethisterone,DrugBank
drug_drug,synergistic interaction,DB08970,drug,Fluprednidene,DrugBank,DB00717,drug,Norethisterone,DrugBank
drug_drug,synergistic interaction,DB09029,drug,Secukinumab,DrugBank,DB00717,drug,Norethisterone,DrugBank
drug_drug,synergistic interaction,DB09241,drug,Methylene blue,DrugBank,DB00717,drug,Norethisterone,DrugBank
drug_drug,synergistic interaction,DB11154,drug,Zinc citrate,DrugBank,DB00717,drug,Norethisterone,DrugBank
drug_drug,synergistic interaction,DB11529,drug,Melengestrol,DrugBank,DB00717,drug,Norethisterone,DrugBank
drug_drug,synergistic interaction,DB11574,drug,Elbasvir,DrugBank,DB00717,drug,Norethisterone,DrugBank
drug_drug,synergistic interaction,DB11779,drug,Danoprevir,DrugBank,DB00717,drug,Norethisterone,DrugBank
drug_drug,synergistic interaction,DB12112,drug,Zuretinol acetate,DrugBank,DB00717,drug,Norethisterone,DrugBank
drug_drug,synergistic interaction,DB12412,drug,Gemigliptin,DrugBank,DB00717,drug,Norethisterone,DrugBank
drug_drug,synergistic interaction,DB13950,drug,WIN 55212-2,DrugBank,DB00717,drug,Norethisterone,DrugBank
drug_drug,synergistic interaction,DB00055,drug,Drotrecogin alfa,DrugBank,DB00208,drug,Ticlopidine,DrugBank
drug_drug,synergistic interaction,DB00200,drug,Hydroxocobalamin,DrugBank,DB00208,drug,Ticlopidine,DrugBank
drug_drug,synergistic interaction,DB00237,drug,Butabarbital,DrugBank,DB00208,drug,Ticlopidine,DrugBank
drug_drug,synergistic interaction,DB00250,drug,Dapsone,DrugBank,DB00208,drug,Ticlopidine,DrugBank
drug_drug,synergistic interaction,DB00262,drug,Carmustine,DrugBank,DB00208,drug,Ticlopidine,DrugBank
drug_drug,synergistic interaction,DB00276,drug,Amsacrine,DrugBank,DB00208,drug,Ticlopidine,DrugBank
drug_drug,synergistic interaction,DB00338,drug,Omeprazole,DrugBank,DB00208,drug,Ticlopidine,DrugBank
drug_drug,synergistic interaction,DB00363,drug,Clozapine,DrugBank,DB00208,drug,Ticlopidine,DrugBank
drug_drug,synergistic interaction,DB00396,drug,Progesterone,DrugBank,DB00208,drug,Ticlopidine,DrugBank
drug_drug,synergistic interaction,DB00412,drug,Rosiglitazone,DrugBank,DB00208,drug,Ticlopidine,DrugBank
drug_drug,synergistic interaction,DB00413,drug,Pramipexole,DrugBank,DB00208,drug,Ticlopidine,DrugBank
drug_drug,synergistic interaction,DB00458,drug,Imipramine,DrugBank,DB00208,drug,Ticlopidine,DrugBank
drug_drug,synergistic interaction,DB00512,drug,Vancomycin,DrugBank,DB00208,drug,Ticlopidine,DrugBank
drug_drug,synergistic interaction,DB00564,drug,Carbamazepine,DrugBank,DB00208,drug,Ticlopidine,DrugBank
drug_drug,synergistic interaction,DB00571,drug,Propranolol,DrugBank,DB00208,drug,Ticlopidine,DrugBank
drug_drug,synergistic interaction,DB00574,drug,Fenfluramine,DrugBank,DB00208,drug,Ticlopidine,DrugBank
drug_drug,synergistic interaction,DB00603,drug,Medroxyprogesterone acetate,DrugBank,DB00208,drug,Ticlopidine,DrugBank
drug_drug,synergistic interaction,DB00623,drug,Fluphenazine,DrugBank,DB00208,drug,Ticlopidine,DrugBank
drug_drug,synergistic interaction,DB00717,drug,Norethisterone,DrugBank,DB00208,drug,Ticlopidine,DrugBank
drug_drug,synergistic interaction,DB00760,drug,Meropenem,DrugBank,DB00208,drug,Ticlopidine,DrugBank
drug_drug,synergistic interaction,DB00792,drug,Tripelennamine,DrugBank,DB00208,drug,Ticlopidine,DrugBank
drug_drug,synergistic interaction,DB00845,drug,Clofazimine,DrugBank,DB00208,drug,Ticlopidine,DrugBank
drug_drug,synergistic interaction,DB00872,drug,Conivaptan,DrugBank,DB00208,drug,Ticlopidine,DrugBank
drug_drug,synergistic interaction,DB00976,drug,Telithromycin,DrugBank,DB00208,drug,Ticlopidine,DrugBank
drug_drug,synergistic interaction,DB01014,drug,Balsalazide,DrugBank,DB00208,drug,Ticlopidine,DrugBank
drug_drug,synergistic interaction,DB01024,drug,Mycophenolic acid,DrugBank,DB00208,drug,Ticlopidine,DrugBank
drug_drug,synergistic interaction,DB01036,drug,Tolterodine,DrugBank,DB00208,drug,Ticlopidine,DrugBank
drug_drug,synergistic interaction,DB01087,drug,Primaquine,DrugBank,DB00208,drug,Ticlopidine,DrugBank
drug_drug,synergistic interaction,DB01124,drug,Tolbutamide,DrugBank,DB00208,drug,Ticlopidine,DrugBank
drug_drug,synergistic interaction,DB01184,drug,Domperidone,DrugBank,DB00208,drug,Ticlopidine,DrugBank
drug_drug,synergistic interaction,DB01229,drug,Paclitaxel,DrugBank,DB00208,drug,Ticlopidine,DrugBank
drug_drug,synergistic interaction,DB01285,drug,Corticotropin,DrugBank,DB00208,drug,Ticlopidine,DrugBank
drug_drug,synergistic interaction,DB01388,drug,Mibefradil,DrugBank,DB00208,drug,Ticlopidine,DrugBank
drug_drug,synergistic interaction,DB01421,drug,Paromomycin,DrugBank,DB00208,drug,Ticlopidine,DrugBank
drug_drug,synergistic interaction,DB01550,drug,Fenproporex,DrugBank,DB00208,drug,Ticlopidine,DrugBank
drug_drug,synergistic interaction,DB01559,drug,Clotiazepam,DrugBank,DB00208,drug,Ticlopidine,DrugBank
drug_drug,synergistic interaction,DB04829,drug,Lysergic acid diethylamide,DrugBank,DB00208,drug,Ticlopidine,DrugBank
drug_drug,synergistic interaction,DB04846,drug,Celiprolol,DrugBank,DB00208,drug,Ticlopidine,DrugBank
drug_drug,synergistic interaction,DB04948,drug,Lofexidine,DrugBank,DB00208,drug,Ticlopidine,DrugBank
drug_drug,synergistic interaction,DB05239,drug,Cobimetinib,DrugBank,DB00208,drug,Ticlopidine,DrugBank
drug_drug,synergistic interaction,DB05767,drug,Andrographolide,DrugBank,DB00208,drug,Ticlopidine,DrugBank
drug_drug,synergistic interaction,DB06235,drug,Vadimezan,DrugBank,DB00208,drug,Ticlopidine,DrugBank
drug_drug,synergistic interaction,DB06414,drug,Etravirine,DrugBank,DB00208,drug,Ticlopidine,DrugBank
drug_drug,synergistic interaction,DB06587,drug,Mitemcinal,DrugBank,DB00208,drug,Ticlopidine,DrugBank
drug_drug,synergistic interaction,DB06815,drug,Pyrithione,DrugBank,DB00208,drug,Ticlopidine,DrugBank
drug_drug,synergistic interaction,DB08550,drug,"7,8-Dichloro-1,2,3,4-tetrahydroisoquinoline",DrugBank,DB00208,drug,Ticlopidine,DrugBank
drug_drug,synergistic interaction,DB08797,drug,Salicylamide,DrugBank,DB00208,drug,Ticlopidine,DrugBank
drug_drug,synergistic interaction,DB08816,drug,Ticagrelor,DrugBank,DB00208,drug,Ticlopidine,DrugBank
drug_drug,synergistic interaction,DB08970,drug,Fluprednidene,DrugBank,DB00208,drug,Ticlopidine,DrugBank
drug_drug,synergistic interaction,DB08984,drug,Etofenamate,DrugBank,DB00208,drug,Ticlopidine,DrugBank
drug_drug,synergistic interaction,DB09029,drug,Secukinumab,DrugBank,DB00208,drug,Ticlopidine,DrugBank
drug_drug,synergistic interaction,DB09214,drug,Dexketoprofen,DrugBank,DB00208,drug,Ticlopidine,DrugBank
drug_drug,synergistic interaction,DB09216,drug,Tolfenamic acid,DrugBank,DB00208,drug,Ticlopidine,DrugBank
drug_drug,synergistic interaction,DB09241,drug,Methylene blue,DrugBank,DB00208,drug,Ticlopidine,DrugBank
drug_drug,synergistic interaction,DB09250,drug,Pheniprazine,DrugBank,DB00208,drug,Ticlopidine,DrugBank
drug_drug,synergistic interaction,DB09285,drug,Morniflumate,DrugBank,DB00208,drug,Ticlopidine,DrugBank
drug_drug,synergistic interaction,DB09329,drug,"Antihemophilic Factor (Recombinant), PEGylated",DrugBank,DB00208,drug,Ticlopidine,DrugBank
drug_drug,synergistic interaction,DB11090,drug,Potassium nitrate,DrugBank,DB00208,drug,Ticlopidine,DrugBank
drug_drug,synergistic interaction,DB11154,drug,Zinc citrate,DrugBank,DB00208,drug,Ticlopidine,DrugBank
drug_drug,synergistic interaction,DB11364,drug,Pidotimod,DrugBank,DB00208,drug,Ticlopidine,DrugBank
drug_drug,synergistic interaction,DB11574,drug,Elbasvir,DrugBank,DB00208,drug,Ticlopidine,DrugBank
drug_drug,synergistic interaction,DB11770,drug,Talinolol,DrugBank,DB00208,drug,Ticlopidine,DrugBank
drug_drug,synergistic interaction,DB11779,drug,Danoprevir,DrugBank,DB00208,drug,Ticlopidine,DrugBank
drug_drug,synergistic interaction,DB12615,drug,Plazomicin,DrugBank,DB00208,drug,Ticlopidine,DrugBank
drug_drug,synergistic interaction,DB12670,drug,Rolofylline,DrugBank,DB00208,drug,Ticlopidine,DrugBank
drug_drug,synergistic interaction,DB12926,drug,Cafedrine,DrugBank,DB00208,drug,Ticlopidine,DrugBank
drug_drug,synergistic interaction,DB13504,drug,Cefetamet,DrugBank,DB00208,drug,Ticlopidine,DrugBank
drug_drug,synergistic interaction,DB13950,drug,WIN 55212-2,DrugBank,DB00208,drug,Ticlopidine,DrugBank
drug_drug,synergistic interaction,DB00055,drug,Drotrecogin alfa,DrugBank,DB05767,drug,Andrographolide,DrugBank
drug_drug,synergistic interaction,DB00208,drug,Ticlopidine,DrugBank,DB05767,drug,Andrographolide,DrugBank
drug_drug,synergistic interaction,DB00262,drug,Carmustine,DrugBank,DB05767,drug,Andrographolide,DrugBank
drug_drug,synergistic interaction,DB00276,drug,Amsacrine,DrugBank,DB05767,drug,Andrographolide,DrugBank
drug_drug,synergistic interaction,DB00564,drug,Carbamazepine,DrugBank,DB05767,drug,Andrographolide,DrugBank
drug_drug,synergistic interaction,DB01014,drug,Balsalazide,DrugBank,DB05767,drug,Andrographolide,DrugBank
drug_drug,synergistic interaction,DB01229,drug,Paclitaxel,DrugBank,DB05767,drug,Andrographolide,DrugBank
drug_drug,synergistic interaction,DB08550,drug,"7,8-Dichloro-1,2,3,4-tetrahydroisoquinoline",DrugBank,DB05767,drug,Andrographolide,DrugBank
drug_drug,synergistic interaction,DB08797,drug,Salicylamide,DrugBank,DB05767,drug,Andrographolide,DrugBank
drug_drug,synergistic interaction,DB08816,drug,Ticagrelor,DrugBank,DB05767,drug,Andrographolide,DrugBank
drug_drug,synergistic interaction,DB08984,drug,Etofenamate,DrugBank,DB05767,drug,Andrographolide,DrugBank
drug_drug,synergistic interaction,DB09214,drug,Dexketoprofen,DrugBank,DB05767,drug,Andrographolide,DrugBank
drug_drug,synergistic interaction,DB09216,drug,Tolfenamic acid,DrugBank,DB05767,drug,Andrographolide,DrugBank
drug_drug,synergistic interaction,DB09241,drug,Methylene blue,DrugBank,DB05767,drug,Andrographolide,DrugBank
drug_drug,synergistic interaction,DB09250,drug,Pheniprazine,DrugBank,DB05767,drug,Andrographolide,DrugBank
drug_drug,synergistic interaction,DB09285,drug,Morniflumate,DrugBank,DB05767,drug,Andrographolide,DrugBank
drug_drug,synergistic interaction,DB11154,drug,Zinc citrate,DrugBank,DB05767,drug,Andrographolide,DrugBank
drug_drug,synergistic interaction,DB00055,drug,Drotrecogin alfa,DrugBank,DB08816,drug,Ticagrelor,DrugBank
drug_drug,synergistic interaction,DB00208,drug,Ticlopidine,DrugBank,DB08816,drug,Ticagrelor,DrugBank
drug_drug,synergistic interaction,DB00250,drug,Dapsone,DrugBank,DB08816,drug,Ticagrelor,DrugBank
drug_drug,synergistic interaction,DB00262,drug,Carmustine,DrugBank,DB08816,drug,Ticagrelor,DrugBank
drug_drug,synergistic interaction,DB00276,drug,Amsacrine,DrugBank,DB08816,drug,Ticagrelor,DrugBank
drug_drug,synergistic interaction,DB00338,drug,Omeprazole,DrugBank,DB08816,drug,Ticagrelor,DrugBank
drug_drug,synergistic interaction,DB00363,drug,Clozapine,DrugBank,DB08816,drug,Ticagrelor,DrugBank
drug_drug,synergistic interaction,DB00367,drug,Levonorgestrel,DrugBank,DB08816,drug,Ticagrelor,DrugBank
drug_drug,synergistic interaction,DB00396,drug,Progesterone,DrugBank,DB08816,drug,Ticagrelor,DrugBank
drug_drug,synergistic interaction,DB00412,drug,Rosiglitazone,DrugBank,DB08816,drug,Ticagrelor,DrugBank
drug_drug,synergistic interaction,DB00458,drug,Imipramine,DrugBank,DB08816,drug,Ticagrelor,DrugBank
drug_drug,synergistic interaction,DB00564,drug,Carbamazepine,DrugBank,DB08816,drug,Ticagrelor,DrugBank
drug_drug,synergistic interaction,DB00603,drug,Medroxyprogesterone acetate,DrugBank,DB08816,drug,Ticagrelor,DrugBank
drug_drug,synergistic interaction,DB00717,drug,Norethisterone,DrugBank,DB08816,drug,Ticagrelor,DrugBank
drug_drug,synergistic interaction,DB00845,drug,Clofazimine,DrugBank,DB08816,drug,Ticagrelor,DrugBank
drug_drug,synergistic interaction,DB00872,drug,Conivaptan,DrugBank,DB08816,drug,Ticagrelor,DrugBank
drug_drug,synergistic interaction,DB01014,drug,Balsalazide,DrugBank,DB08816,drug,Ticagrelor,DrugBank
drug_drug,synergistic interaction,DB01036,drug,Tolterodine,DrugBank,DB08816,drug,Ticagrelor,DrugBank
drug_drug,synergistic interaction,DB01124,drug,Tolbutamide,DrugBank,DB08816,drug,Ticagrelor,DrugBank
drug_drug,synergistic interaction,DB01229,drug,Paclitaxel,DrugBank,DB08816,drug,Ticagrelor,DrugBank
drug_drug,synergistic interaction,DB01381,drug,Ginkgo biloba,DrugBank,DB08816,drug,Ticagrelor,DrugBank
drug_drug,synergistic interaction,DB01388,drug,Mibefradil,DrugBank,DB08816,drug,Ticagrelor,DrugBank
drug_drug,synergistic interaction,DB01481,drug,1-Testosterone,DrugBank,DB08816,drug,Ticagrelor,DrugBank
drug_drug,synergistic interaction,DB01485,drug,4-Hydroxytestosterone,DrugBank,DB08816,drug,Ticagrelor,DrugBank
